business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,hex_id
OPERATIONAL,"{'location': {'lat': 24.8778812, 'lng': 67.059643}, 'viewport': {'northeast': {'lat': 24.87929428029151, 'lng': 67.06087283029152}, 'southwest': {'lat': 24.8765963197085, 'lng': 67.0581748697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Filli Cafe PK,{'open_now': False},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109066939445850246713"">Junaid Ur Rehman</a>'], 'photo_reference': 'AUGGfZlRuyvBh5foMbSZFb-lumhFLA__F3f-Rms_BbwzuXUdnseXob8e12V0sUSZcEgavcbgQJ6xlOhvsGrpILm4N1uIBLfW5kxe05_VVVlhpR9ltzGYfbemTTxWJYZyv_N6qcA3tryRpS80rqSCdcAimXK6S6Uy0tMJRM14HcacW5zPZbdF', 'width': 4160}]",ChIJBfuARO0-sz4RGgDKrMXvsmY,"{'compound_code': 'V3H5+5V PECHS, Karachi, Pakistan', 'global_code': '7JP9V3H5+5V'}",2.0,4.1,ChIJBfuARO0-sz4RGgDKrMXvsmY,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",546.0,"LG 1, White Palace Tower, opposite دانش موٹرز, Khalid Bin Walid Road, Karachi",8742e4406ffffff
OPERATIONAL,"{'location': {'lat': 24.8754499, 'lng': 67.0534586}, 'viewport': {'northeast': {'lat': 24.8767470802915, 'lng': 67.05477453029151}, 'southwest': {'lat': 24.8740491197085, 'lng': 67.0520765697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Bob & Bun,,,ChIJm4jL1VM_sz4R8tSk-ykQSDM,,,,ChIJm4jL1VM_sz4R8tSk-ykQSDM,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",,"V3G3+59G, Allama Iqbal Road, Block 2 P.E.C.H.S., Karachi",8742e4406ffffff
OPERATIONAL,"{'location': {'lat': 24.875449, 'lng': 67.0534603}, 'viewport': {'northeast': {'lat': 24.87674618029151, 'lng': 67.05477623029151}, 'southwest': {'lat': 24.8740482197085, 'lng': 67.05207826970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Zam zam peyala,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115612872382332641517"">Zam zam peyala</a>'], 'photo_reference': 'AUGGfZnKR47WteLjz7lrof-LJjtLOdom7zZ9ICIogyu3lMzKBZctCVYvPVictTn3U5cq9giW4YyO_mWJheXuow-m4e9UJGb69rI63S3IllTVjErRHmWawGhArpGfbxfpnziidKgZ35Mu-VSaVm5Z-iQsZSuH3JCy1glbmC4NK0bzhEN9yFlx', 'width': 960}]",ChIJR3BjQ7E_sz4RJOGDpxFq8IE,"{'compound_code': 'V3G3+59 PECHS, Karachi, Pakistan', 'global_code': '7JP9V3G3+59'}",,3.7,ChIJR3BjQ7E_sz4RJOGDpxFq8IE,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",22.0,"Liberty Chowk, طارق روڈ, Allama Iqbal Road, Block 2 P.E.C.H.S., Karachi",8742e4406ffffff
OPERATIONAL,"{'location': {'lat': 24.88365689999999, 'lng': 67.0540061}, 'viewport': {'northeast': {'lat': 24.8849823802915, 'lng': 67.0553154302915}, 'southwest': {'lat': 24.88228441970849, 'lng': 67.0526174697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,New Islamia Kakar Hotel,{'open_now': True},"[{'height': 1506, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107381882395841240845"">Muhammad Arif</a>'], 'photo_reference': 'AUGGfZnJdzHk_f_WDldV7D4jqrFIuzju9Lwtsa0y8ibAEGqcyAMliawlyVZQmZllcVml1Kx88kzSAOniljtRTJCzQgg9zT5Tc4_GkVBvwarlowd2xnWgxECZfCsgCQfcZ4wdDOzqQzJsyfvqzb-auexmNSSNO9wSXjU22eqyUd1pF76hdEcH', 'width': 3264}]",ChIJTQuvF_E-sz4RDt96Tj1l_LQ,,1.0,4.1,ChIJTQuvF_E-sz4RDt96Tj1l_LQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",485.0,"V3M3+FJ6, New MA Jinnah Rd Hyderabad Colony, Jamshed Quarters Shikarpur Colony, Karachi",8742e4406ffffff
OPERATIONAL,"{'location': {'lat': 24.8856847, 'lng': 67.05328779999999}, 'viewport': {'northeast': {'lat': 24.8870291302915, 'lng': 67.0546326802915}, 'southwest': {'lat': 24.8843311697085, 'lng': 67.0519347197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,rana Point,{'open_now': True},,ChIJc1BlGDk_sz4RIEOcCP2Heuw,,,3.5,ChIJc1BlGDk_sz4RIEOcCP2Heuw,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,"V3P3+78F, Hyderabad Colony Hyderabad Colony, Karachi",8742e4406ffffff
OPERATIONAL,"{'location': {'lat': 24.8837001, 'lng': 67.0471842}, 'viewport': {'northeast': {'lat': 24.8850228802915, 'lng': 67.0485533802915}, 'southwest': {'lat': 24.88232491970849, 'lng': 67.04585541970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,DOLAT MaMa HOTEL,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101136234570366132912"">Syed Kashif Qamar</a>'], 'photo_reference': 'AUGGfZlnmwkiuQmcXYpyYIFnNY_H6jcD66jVIiL-YCTUjcYamuMsQMLOuL_pCViX0apfQWF1-cyVyjTkZGd37qnW1EBvjdBNimk7LBQBmYy1Rk-KqXMI9YVza-ePNtXt7k9D2HqRrpXN8i7F1uns0C8phtmacKxPkSWcJexwKgT_BJ_Sd3OP', 'width': 3456}]",ChIJK4Lnais_sz4R0eNDoqTMM14,,,4.7,ChIJK4Lnais_sz4R0eNDoqTMM14,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",7.0,"City, Sindh, Karachi East, Jamshed Quarters Clayton Quarters, Karachi",8742e4406ffffff
OPERATIONAL,"{'location': {'lat': 24.8856551, 'lng': 67.0506716}, 'viewport': {'northeast': {'lat': 24.8870446302915, 'lng': 67.05198633029151}, 'southwest': {'lat': 24.8843466697085, 'lng': 67.0492883697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Quetta apna hotel,,,ChIJ2xCGq40_sz4R1s7m6uhZP6Y,"{'compound_code': 'V3P2+77 Shikarpur Colony, Karachi, Pakistan', 'global_code': '7JP9V3P2+77'}",,3.0,ChIJ2xCGq40_sz4R1s7m6uhZP6Y,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,"26/4 Jamshed Road, Shikarpur Colony, Karachi",8742e4406ffffff
OPERATIONAL,"{'location': {'lat': 24.8857045, 'lng': 67.05011019999999}, 'viewport': {'northeast': {'lat': 24.8869887302915, 'lng': 67.05150988029149}, 'southwest': {'lat': 24.8842907697085, 'lng': 67.04881191970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Green hotel,,,ChIJxe5xXgA_sz4RmNrjGRqov8k,"{'compound_code': 'V3P2+72 Clayton Quarters, Karachi, Pakistan', 'global_code': '7JP9V3P2+72'}",,4.0,ChIJxe5xXgA_sz4RmNrjGRqov8k,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",1.0,"3 Jamshed Road, Jamshed Quarters Clayton Quarters, Karachi",8742e4406ffffff
OPERATIONAL,"{'location': {'lat': 24.8835246, 'lng': 67.0581235}, 'viewport': {'northeast': {'lat': 24.8849050802915, 'lng': 67.05949623029151}, 'southwest': {'lat': 24.8822071197085, 'lng': 67.05679826970851}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Zam Zam Peyala,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116294141674807842787"">Syed Muzammil Hussain</a>'], 'photo_reference': 'AUGGfZlPh9petrRxyQCqDNbOupYWszK84O7b6uJk_Rd8-VvlSFAtyoC29MffZ664XzvgMG8C_HnsPeto_7vNuLo3BSdNiMzN3Aj1_2dt_HzfEMmZbe3RIsAwiXkg1B92sNqI5_9-_1G-3y2kVu1HNVd3j_rc7J7mH7yu4h7bPc33vez_OW8t', 'width': 4096}]",ChIJIRmCxVA_sz4RoLg1i1pt7JQ,"{'compound_code': 'V3M5+C6 PECHS, Karachi, Pakistan', 'global_code': '7JP9V3M5+C6'}",,4.3,ChIJIRmCxVA_sz4RoLg1i1pt7JQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",13.0,"4, Modern Society P.E.C.H.S., Karachi",8742e4406ffffff
OPERATIONAL,"{'location': {'lat': 24.8736602, 'lng': 67.05656379999999}, 'viewport': {'northeast': {'lat': 24.87500918029151, 'lng': 67.0579127802915}, 'southwest': {'lat': 24.8723112197085, 'lng': 67.0552148197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,silver spoe,,,ChIJvSJc5uU_sz4RCrgi8hNapaE,,,,ChIJvSJc5uU_sz4RCrgi8hNapaE,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",,"V3F4+FJ8, Allama Iqbal Road, P.E.C.H.S., Karachi",8742e4406ffffff
