business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,hex_id
OPERATIONAL,"{'location': {'lat': 24.8778812, 'lng': 67.059643}, 'viewport': {'northeast': {'lat': 24.87929428029151, 'lng': 67.06087283029152}, 'southwest': {'lat': 24.8765963197085, 'lng': 67.0581748697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Filli Cafe PK,{'open_now': False},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109066939445850246713"">Junaid Ur Rehman</a>'], 'photo_reference': 'AUGGfZne75h8XFIuIj4fRa7LFW1SWhYOmebhZn7mBXo1m9higtnDYtAcMOh4xueoOmPTwW5EUzy5dRAGrcJ88K7gp6rB-AgpnOQgR0G-rX2NrCD-8gsMb930tyuQjZ8SlCyvm4tnQE3rXZpcfSko2utPf0wb_fkaISZ9rtWLyP_7LThcFgIM', 'width': 4160}]",ChIJBfuARO0-sz4RGgDKrMXvsmY,"{'compound_code': 'V3H5+5V PECHS, Karachi, Pakistan', 'global_code': '7JP9V3H5+5V'}",2.0,4.1,ChIJBfuARO0-sz4RGgDKrMXvsmY,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",546.0,"LG 1, White Palace Tower, opposite دانش موٹرز, Khalid Bin Walid Road, Karachi",,8642e4407ffffff
OPERATIONAL,"{'location': {'lat': 24.8753813, 'lng': 67.0877455}, 'viewport': {'northeast': {'lat': 24.8767569302915, 'lng': 67.08914133029151}, 'southwest': {'lat': 24.8740589697085, 'lng': 67.08644336970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kaybees MACHS,{'open_now': True},"[{'height': 2750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107320953994759617058"">Sidd SS</a>'], 'photo_reference': 'AUGGfZnTO9eIrldhJ_59lpG6j3vzNCUnTynhe4fispIz324446lYbVLKqeYxAmzG9pTtb9Qus-6V6gsTs-BHdZiQeiZ614-c-6IBzoJGjxr1lPGc20PEEAzJVbtp7EkWWC33GeNlACXuoh9TF5iNA8NGirTR3JhiRI4_7TZGIC885QxD4wUO', 'width': 3666}]",ChIJ2-Q7UbE-sz4R3wZiWJwyxvU,"{'compound_code': 'V3GQ+53 Muhammad Ali Chs (Machs), Karachi, Pakistan', 'global_code': '7JP9V3GQ+53'}",2.0,4.1,ChIJ2-Q7UbE-sz4R3wZiWJwyxvU,GOOGLE,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",16604.0,"Maulana Muhammad Ali, 8-F Ghazi Salahuddin Road, Johar Memorial Cooperative Housing Society, MAMCHS",,8642e4407ffffff
OPERATIONAL,"{'location': {'lat': 24.88913119999999, 'lng': 67.07015559999999}, 'viewport': {'northeast': {'lat': 24.8909732802915, 'lng': 67.07138003029151}, 'southwest': {'lat': 24.88827531970849, 'lng': 67.06868206970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe KSBL,{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112238584693060542152"">Bilal Shiakh</a>'], 'photo_reference': 'AUGGfZkj98pI5rA33y2AxwJDkfCLC6B5NLdIrtxq_rSj7ngFBIwktxwl1nFBTm9jZEVf9znfwioUw9zMZpZnzjOECAom4-DurMdMu-GK9Xbm0GmcZ3kdD0RSGHjiUGxD6W1wGqGcRaDVHmsD8zkVoOfTG41xCE3y18F3ZIRTwRKpXb3keBK1', 'width': 1840}]",ChIJKXvsFDA_sz4RXGsK5iI_TCQ,"{'compound_code': 'V3QC+M3 Dawood CHS, Karachi, Pakistan', 'global_code': '7JP9V3QC+M3'}",,,ChIJKXvsFDA_sz4RXGsK5iI_TCQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",,"Karachi School of Business & Leadership, F 14, opp. Liaquat National Hospital, National Stadium Road, Dawood Society Dawood CHS, Karachi",,8642e4407ffffff
OPERATIONAL,"{'location': {'lat': 24.8913074, 'lng': 67.0771793}, 'viewport': {'northeast': {'lat': 24.8925760302915, 'lng': 67.0785535302915}, 'southwest': {'lat': 24.88987806970849, 'lng': 67.07585556970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,faiz,,,ChIJ58Q1CAA_sz4RuLttumS-fbo,,,,ChIJ58Q1CAA_sz4RuLttumS-fbo,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",,"V3RG+GRH, Stadium Road, Aga Khan University Hospital, Karachi",,8642e4407ffffff
OPERATIONAL,"{'location': {'lat': 24.8888389, 'lng': 67.0775915}, 'viewport': {'northeast': {'lat': 24.8901944302915, 'lng': 67.0789972802915}, 'southwest': {'lat': 24.88749646970849, 'lng': 67.07629931970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Nana Burger Point,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111551320274857743760"">Fahim Ismail Begawala</a>'], 'photo_reference': 'AUGGfZnQiC24kU28YQmQF6zqND_0Ce9gUslIaxWxW-vkC3-YoMXjeFnRnv0Ql9KqNH-X0xe02e3ye4UXYHMUyVs6rvB48Z5fRgWD-G6UG_LIWXTjCDjveJCrEoJUSOFU3VtmL2WxvcEUmrFB54C2-u29rpcLEh1-0xELoV9PrE7Ys79HmJoa', 'width': 4608}]",ChIJ-3Y3jcQ-sz4Rd8KYtTdCd4M,,,4.2,ChIJ-3Y3jcQ-sz4Rd8KYtTdCd4M,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",9.0,"V3QH+G2P, Ghazi Salahuddin Road, Dhoraji Society, Karachi",,8642e4407ffffff
OPERATIONAL,"{'location': {'lat': 24.8879923, 'lng': 67.0779154}, 'viewport': {'northeast': {'lat': 24.88933688029151, 'lng': 67.0792085302915}, 'southwest': {'lat': 24.8866389197085, 'lng': 67.07651056970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe dhoraji,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112937731534466823128"">Cafe dhoraji</a>'], 'photo_reference': 'AUGGfZlXIDpVMr8S_JrUL2Iw0bEoU5lc20uEajIQOqQd--iBBz7dZk-6KTrgDEvYYAmtzUuculoQtcfnI08oFDmkT8q25P4JLg78-IiXyveXDUMDgUgKCDayeBDnv70mkHELm4lRzSA-ruFuIRLOsE4Y3yi_ie7yCvvK7Y5gfRhZ_97FYlOZ', 'width': 4608}]",ChIJ1Rfa864_sz4Rm04FYLYVt0o,"{'compound_code': 'V3QH+55 Dhoraji Gulshan-e-Iqbal, Karachi, Pakistan', 'global_code': '7JP9V3QH+55'}",,5.0,ChIJ1Rfa864_sz4Rm04FYLYVt0o,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,"Flat 1, Al Qassim Bilding, Dhoraji Sehlani Chowk, Karachi",,8642e4407ffffff
OPERATIONAL,"{'location': {'lat': 24.8846794, 'lng': 67.0743103}, 'viewport': {'northeast': {'lat': 24.8860484302915, 'lng': 67.0757369802915}, 'southwest': {'lat': 24.8833504697085, 'lng': 67.07303901970847}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Meetho's Dhoraji,{'open_now': False},,ChIJL3BqOsM_sz4RjbP2-W4iKIU,"{'compound_code': 'V3MF+VP Khokan CHS, Karachi, Pakistan', 'global_code': '7JP9V3MF+VP'}",,4.9,ChIJL3BqOsM_sz4RjbP2-W4iKIU,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",7.0,"Lubna Arcade, C 84, Khokan CHS, Karachi",,8642e4407ffffff
OPERATIONAL,"{'location': {'lat': 24.88443209999999, 'lng': 67.07451569999999}, 'viewport': {'northeast': {'lat': 24.88578603029151, 'lng': 67.07587843029151}, 'southwest': {'lat': 24.8830880697085, 'lng': 67.07318046970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Chai Wala,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110723457011736715216"">Abdul Rahim</a>'], 'photo_reference': 'AUGGfZnaOH8c3WEsrSfmgIxd3qf9BsLoAQNvBe3YQVvrQFBCzyaM1Om9TH83ZVv_coxa0Ilg0u7sj8049kXCVnhyokkSbnUM_qM168GOzUzQzHG3wG_wI5jKunbMOvdqg9KTLP_HoiBSdFNbAfQhZweoJ7uGGh58DRL6IJCuQcHoKG3r9mgT', 'width': 2448}]",ChIJuenwZsE-sz4RFuphu9NOPyc,,,4.0,ChIJuenwZsE-sz4RFuphu9NOPyc,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",94.0,"V3MF+QRC, Haider Ali Road, Khokan CHS, Karachi",,8642e4407ffffff
CLOSED_TEMPORARILY,"{'location': {'lat': 24.8958006, 'lng': 67.0743707}, 'viewport': {'northeast': {'lat': 24.8970953302915, 'lng': 67.07574768029151}, 'southwest': {'lat': 24.8943973697085, 'lng': 67.07304971970851}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Quetta Ghareeb Hotel,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117963035576960506191"">Sharjeel Jan</a>'], 'photo_reference': 'AUGGfZn_CStj_hFPiYYJm90pAvK9ZsoU5v0vLXchBI6jnEmmBFEBYvHUjnqYWFfTZ9bBmAiUXMQqj8nADrQRO-lxkEjt_jC-FVZVTSasdnOwkLtxtpQzuSX7x-GoWQiYNRfh9Ld4ynzm5gLTA63zbkqh0I0_M5GFAhSr8hofV5RAjAfrYXk8', 'width': 3000}]",ChIJoZRafRc_sz4R_99oCaIJltY,"{'compound_code': 'V3WF+8P Gulshan-e-Iqbal, Karachi, Pakistan', 'global_code': '7JP9V3WF+8P'}",,5.0,ChIJoZRafRc_sz4R_99oCaIJltY,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,"Anarkali Apartments, Block 14 Block 14 Gulshan-e-Iqbal, Karachi",True,8642e4407ffffff
OPERATIONAL,"{'location': {'lat': 24.8917342, 'lng': 67.06701439999999}, 'viewport': {'northeast': {'lat': 24.8931478302915, 'lng': 67.06834603029151}, 'southwest': {'lat': 24.8904498697085, 'lng': 67.06564806970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,LNH Baithak Cafe,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104014027394955248349"">Ahmed Nawaz</a>'], 'photo_reference': 'AUGGfZnYNLE4QMfijbqtWWVvxE0EifleoVZnXWDVbHKGAxf97f6mtOSzh67K3izvudXSABP2dBuGjGX2fPJiK0enbjefVp6rfCQnZN-MOPcKLKLmC9CUpbF5QSvbCp3d2OdGDKj_9Sc_K5m8MsfcakUYzrYTrgDZiFWDduwfxSZJaHo488ph', 'width': 1920}]",ChIJEa1Z9fc_sz4REOuRR0wh7ao,"{'compound_code': 'V3R8+MR Liaquat National Hospital, Karachi, Pakistan', 'global_code': '7JP9V3R8+MR'}",2.0,4.0,ChIJEa1Z9fc_sz4REOuRR0wh7ao,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",402.0,"Liaquat National Hospital Mosque, Liaquat National Hospital, Karachi",,8642e4407ffffff
