business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,hex_id
OPERATIONAL,"{'location': {'lat': 24.8663903, 'lng': 67.07778739999999}, 'viewport': {'northeast': {'lat': 24.8677374302915, 'lng': 67.0790913302915}, 'southwest': {'lat': 24.8650394697085, 'lng': 67.07639336970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Xander's,{'open_now': True},"[{'height': 2208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111226226326209205289"">usman naqvi</a>'], 'photo_reference': 'AUGGfZl8PZSAR7FBld2wP4oR6MBvxvOOGYDawRCo731p8P2HI8vxf2zekR4lfYPcDRvbtKQh5Xoweqd8-AkE7WI-SvHsrHQx5CAWoiaWU5vWQ3v6R_O8cFR8y9Js-_0Oy7cF-1OPK5Rtg3noufaWEMk97oU9JGIKPM7YE8mqr12ru8AjO7hE', 'width': 1656}]",ChIJX8sX2iU_sz4RkQSMFLN8lng,"{'compound_code': 'V38H+H4 PECHS, Karachi, Pakistan', 'global_code': '7JP9V38H+H4'}",3.0,4.2,ChIJX8sX2iU_sz4RkQSMFLN8lng,GOOGLE,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",6935.0,"Tipu Sultan Road, P.E.C.H.S., Karachi",8742e4402ffffff
OPERATIONAL,"{'location': {'lat': 24.8700471, 'lng': 67.0723442}, 'viewport': {'northeast': {'lat': 24.8713807802915, 'lng': 67.07362573029151}, 'southwest': {'lat': 24.8686828197085, 'lng': 67.07092776970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,The JAY Lounge,{'open_now': True},,ChIJ3cv2fJg_sz4RI1w2FeBmn3Q,"{'compound_code': 'V3CC+2W Karachi Memon Society PECHS, Karachi, Pakistan', 'global_code': '7JP9V3CC+2W'}",,2.0,ChIJ3cv2fJg_sz4RI1w2FeBmn3Q,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,"177 Osman Issa Bhai Memon Road, Karachi",8742e4402ffffff
OPERATIONAL,"{'location': {'lat': 24.86766780000001, 'lng': 67.0753466}, 'viewport': {'northeast': {'lat': 24.86902008029151, 'lng': 67.07672898029152}, 'southwest': {'lat': 24.8663221197085, 'lng': 67.07403101970851}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,New Mashallah Milk Shop,{'open_now': True},,ChIJL0qjT6M-sz4ReesBqzZikqc,,,4.0,ChIJL0qjT6M-sz4ReesBqzZikqc,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",5.0,"V39G+349, Karachi Memon Society P.E.C.H.S., Karachi",8742e4402ffffff
OPERATIONAL,"{'location': {'lat': 24.8677016, 'lng': 67.0754528}, 'viewport': {'northeast': {'lat': 24.8690497802915, 'lng': 67.07679588029151}, 'southwest': {'lat': 24.8663518197085, 'lng': 67.07409791970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cheena French Fries,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100731674778897195826"">Muhammad qasim Qasim</a>'], 'photo_reference': 'AUGGfZlJ7xvDO5ygZd7EgT4zs5ceEkx3Jdjoy2UAuBCynxaU77Xk4ajI48liQWLbOEPOR86cDO4jRzSCMQGSjhpichn9vkYaxB8DkmH6pqEmroDHxGMfET1_GoWXeKRoGFjaUeG0KaC8OPolEqFNtHrZilRaMmwCruG5JTlV7lKPBnEEfLe3', 'width': 1080}]",ChIJ7wPFT6M-sz4RHq8FmXYlLec,,,4.4,ChIJ7wPFT6M-sz4RHq8FmXYlLec,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",23.0,"V39G+35P, near ideal bakery, Lal Muhammad Chaudhry Road, Karachi Memon Society P.E.C.H.S., Karachi",8742e4402ffffff
OPERATIONAL,"{'location': {'lat': 24.8677428, 'lng': 67.0776087}, 'viewport': {'northeast': {'lat': 24.8690795302915, 'lng': 67.07904263029151}, 'southwest': {'lat': 24.8663815697085, 'lng': 67.0763446697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Espresso Tipu Sultan,{'open_now': True},"[{'height': 12000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112853473598734264021"">Iqbal Rafat</a>'], 'photo_reference': 'AUGGfZnFTd6XekIk-7o5iHuhkjPD0-VcHAMBy4piK8F7dkpQmhuPEoGZW9oat1B8fyfGDL4funwvlDbgQ-uFI6BSWAFUlWmO3xF2wXIZ0UtzUVSJJaA6ylNMnJ3RI9QhqszwDufmizwLnXA9QeLJsb-WhQqKRq2WxmPWyS5k80i0DRgJS7IS', 'width': 9000}]",ChIJqaHJi6Q-sz4RryOrWnCwlp4,"{'compound_code': 'V39H+32 Karachi Memon Society PECHS, Karachi, Pakistan', 'global_code': '7JP9V39H+32'}",3.0,4.5,ChIJqaHJi6Q-sz4RryOrWnCwlp4,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",5226.0,"Main Tipu Sultan Road, Karachi",8742e4402ffffff
OPERATIONAL,"{'location': {'lat': 24.8686404, 'lng': 67.0778287}, 'viewport': {'northeast': {'lat': 24.8699804802915, 'lng': 67.0792369302915}, 'southwest': {'lat': 24.8672825197085, 'lng': 67.0765389697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Theatre - Live Bakery & Cafe,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116629488274390143083"">Abdullah Nawab</a>'], 'photo_reference': 'AUGGfZmdwskjFiybfX_mybMGd-4vKS4ZJXxMSRaS_ULWHz-bgOL9sNsm7pxDjLeS9vAGkrf2wcFxMlkpkJzDpkSFnYddpz6-Z6JRFa0pZIg68YDnWSDz0r2BBOBJYYe9IZJgOcp90g5VA8AAEshUA2nEH2BRuM5FciJTSxrvbUq-1CcA0SaI', 'width': 4032}]",ChIJ1_Ntc5M_sz4RMVgVue4nuCo,"{'compound_code': 'V39H+F4 Karachi Memon Society PECHS, Karachi, Pakistan', 'global_code': '7JP9V39H+F4'}",,4.3,ChIJ1_Ntc5M_sz4RMVgVue4nuCo,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",1166.0,"25, 23-B, Maqbool Cooperative Society, Block 7, 8 Tipu Sultan Road, Karachi",8742e4402ffffff
OPERATIONAL,"{'location': {'lat': 24.8662187, 'lng': 67.0778139}, 'viewport': {'northeast': {'lat': 24.8675654802915, 'lng': 67.0791088302915}, 'southwest': {'lat': 24.86486751970849, 'lng': 67.0764108697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,The Coffee Bean & Tea Leaf,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113587458234392768669"">Junnaid Aboobaker</a>'], 'photo_reference': 'AUGGfZl9AWiPdR4gPLKOUhprJtDZBJRq7TR6P8C1cGstF5gE41qs_Oiw40B7O2Qli-CYDdcQpoEKjBclFIRa3TZ4iqWGS1AcIrSQNQRAVI_djQxOlgFiiwyu_0K3iiSMuR6bpIStEt0zUkS0bmNerx9ocqwtP80Bdiy4C_hUorzku8W0nELy', 'width': 4000}]",ChIJFW9_xGY_sz4Rq3_TdqfPhWs,,,4.5,ChIJFW9_xGY_sz4Rq3_TdqfPhWs,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",407.0,"V38H+F4P, Tipu Sultan Road, Karachi Memon Co-operative Housing Society Jinnah Housing Society P.E.C.H.S., Karachi",8742e4402ffffff
OPERATIONAL,"{'location': {'lat': 24.8659227, 'lng': 67.0782135}, 'viewport': {'northeast': {'lat': 24.86714183029151, 'lng': 67.07961688029151}, 'southwest': {'lat': 24.8644438697085, 'lng': 67.0769189197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,VITAL CAFE,{'open_now': False},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113297978804601090688"">Afaan Atif</a>'], 'photo_reference': 'AUGGfZmEXqvCX9VpcsPtX1ecUXzAFIreaHxlBLY7oqfXDhKzx5AWI87o_KkYRzELrCvxMK5QSkUU-DDK0gkZHCkYYA4BC5iSbCsmApQcgqDnuyKR3Lgkjry2PHSfCZSnjnsqW45_480hYejPH3jqsKGdpvbkmkkOec6zemtrB8GY4hDTz0JT', 'width': 1080}]",ChIJd0uILP4_sz4R2DGbaZts-S0,"{'compound_code': 'V38H+97 PECHS, Karachi, Pakistan', 'global_code': '7JP9V38H+97'}",,5.0,ChIJd0uILP4_sz4R2DGbaZts-S0,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,"15th Floor, Vital Foukh Tower, Shahrah-e-Faisal Road, Jinnah Housing Society P.E.C.H.S., Karachi",8742e4402ffffff
OPERATIONAL,"{'location': {'lat': 24.8739736, 'lng': 67.0762462}, 'viewport': {'northeast': {'lat': 24.8752930302915, 'lng': 67.0776460802915}, 'southwest': {'lat': 24.8725950697085, 'lng': 67.0749481197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Scream Shaheed e Millat,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111098676696760499985"">Ata Ur Rehman</a>'], 'photo_reference': 'AUGGfZmKnnXcIIo7juZ7TTd49zyWLUlIv2GyXo86SJyHXuuGzQm8AOLI1vTOLrdvUgq21P-Yol7H7fV3Ali6kS03QBmq619qzTYEFi3Djn30XIXadXabaghrPlkMB1vs8R2FPF5YlLn05oMUYNTPHFenMkxxO3VX9VDyrZ0mbPYbYc51wuzm', 'width': 3024}]",ChIJcdOATr4_sz4RPbKxBeBgzx8,"{'compound_code': 'V3FG+HF Overseas CHS, Karachi, Pakistan', 'global_code': '7JP9V3FG+HF'}",,3.9,ChIJcdOATr4_sz4RPbKxBeBgzx8,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",48.0,"Shop 1 87, 2 Amir Khusro Road, Block 7 & 8 Overseas CHS, Karachi",8742e4402ffffff
OPERATIONAL,"{'location': {'lat': 24.8707935, 'lng': 67.07961639999999}, 'viewport': {'northeast': {'lat': 24.8721572802915, 'lng': 67.08099478029149}, 'southwest': {'lat': 24.86945931970849, 'lng': 67.07829681970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Melbrew - Tipu Sultan,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113874194041617902636"">Melbrew - Tipu Sultan</a>'], 'photo_reference': 'AUGGfZmjzByz83hmhCFCfYEOWQcndoNVP4cV9U-s7_7fHwrja_3MosbUiZhrKAFYsNCTkCupteIQk-SZiaSUdec2CBxnpfpGkAeZl7Jcw3PsTsnW2QQIQFZ8paWmU7rIiMdnQhd7-9IBDKDoDiYaE9HxoUVd7qI5FSYYlDGDvLYug5kbIUSm', 'width': 1868}]",ChIJRenrEJg_sz4RWdBlCndXawY,"{'compound_code': 'V3CH+8R Jinnah Housing Society PECHS, Karachi, Pakistan', 'global_code': '7JP9V3CH+8R'}",,4.3,ChIJRenrEJg_sz4RWdBlCndXawY,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",75.0,"Shop 3, Plot# 42/7&8, Sumiya Elite, MCHS, Shaheed-e-Millat Road, Karachi",8742e4402ffffff
